,species,dband,location,hab,abundance,m,COEF,abu.corr,species.fb,lwa_m,lwa_sd,lwb_m,lwb_sd,maxTL,maxDepth,length,biomass
1617,Serranus phoebe,70,Bonaire,deep,1,m,2.085070543,2.085070543,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,88.30995167
1618,Serranus phoebe,80,Bonaire,deep,8,m,1.181725224,9.453801792,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,400.4012153
1619,Serranus phoebe,80,Curacao,deep,2,m,1.181725224,2.363450448,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,100.1003038
1620,Serranus phoebe,90,Bonaire,deep,4,m,1.187769118,4.751076472,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,201.2245269
1621,Serranus phoebe,100,Bonaire,deep,4,m,1.379236425,5.5169457,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,233.6617386
1622,Serranus phoebe,100,Curacao,deep,1,m,1.379236425,1.379236425,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,58.41543464
1623,Serranus phoebe,110,Bonaire,deep,11,m,1.161185714,12.77304285,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,540.9825585
1624,Serranus phoebe,120,Bonaire,deep,12,m,1.127104229,13.52525075,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,572.8411654
1625,Serranus phoebe,120,Curacao,deep,3,m,1.127104229,3.381312687,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,143.2102914
1626,Serranus phoebe,130,Bonaire,deep,30,m,1.303308391,39.09925173,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,1655.988591
1627,Serranus phoebe,130,Curacao,deep,4,m,1.303308391,5.213233564,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,220.7984788
1628,Serranus phoebe,140,Bonaire,deep,15,m,1.365335946,20.48003919,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,867.4005189
1629,Serranus phoebe,140,Curacao,deep,8,m,1.365335946,10.92268757,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,462.6136101
1630,Serranus phoebe,150,Bonaire,deep,5,m,1.188927353,5.944636765,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,251.7759349
1631,Serranus phoebe,160,Bonaire,deep,4,m,1.212877394,4.851509576,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,205.4782164
1632,Serranus phoebe,160,Curacao,deep,2,m,1.212877394,2.425754788,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,102.7391082
1633,Serranus phoebe,170,Bonaire,deep,5,m,1.172632844,5.86316422,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,248.3252908
1634,Serranus phoebe,170,Curacao,deep,4,m,1.172632844,4.690531376,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,198.6602326
1635,Serranus phoebe,170,St. Eustatius,deep,2,m,3.76734481,7.53468962,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,319.1201748
1636,Serranus phoebe,180,Bonaire,deep,3,m,1.724533239,5.173599717,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,219.1198482
1637,Serranus phoebe,180,Curacao,deep,1,m,1.724533239,1.724533239,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,73.03994941
1638,Serranus phoebe,180,St. Eustatius,deep,7,m,4.174566474,29.22196532,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,1237.651337
1639,Serranus phoebe,200,St. Eustatius,deep,2,m,3.862032086,7.724064172,Serranus phoebe,0.01096,0.006295918,3.05,0.086734694,20,400,15,327.1408423
1640,Serranus tabacarius,40,St. Eustatius,deep,1,m,10.87650602,10.87650602,Serranus tabacarius,0.01096,0.006295918,3.05,0.086734694,22,70,16.5,616.064223
1641,Serranus tabacarius,50,Bonaire,deep,1,m,0.999995899,0.999995899,Serranus tabacarius,0.01096,0.006295918,3.05,0.086734694,22,70,16.5,56.64150743
1642,Serranus tabacarius,50,St. Eustatius,deep,1,m,15.20421053,15.20421053,Serranus tabacarius,0.01096,0.006295918,3.05,0.086734694,22,70,16.5,861.1929355
1643,Serranus tabacarius,60,Bonaire,deep,1,m,2.016114097,2.016114097,Serranus tabacarius,0.01096,0.006295918,3.05,0.086734694,22,70,16.5,114.1962099
1644,Serranus tabacarius,90,St. Eustatius,deep,2,m,1,2,Serranus tabacarius,0.01096,0.006295918,3.05,0.086734694,22,70,16.5,113.2834794
1645,Serranus tabacarius,40,Roatan,shallow,1,m,1.1125,1.1125,Serranus tabacarius,0.01096,0.006295918,3.05,0.086734694,22,70,16.5,63.01393544
1646,Serranus tigrinus,50,Bonaire,deep,1,m,0.999995899,0.999995899,Serranus tigrinus,0.01023,0.00347449,3.04,0.076530612,29,40,21.75,119.0556491
1647,Serranus tortugarum,40,Roatan,shallow,8,m,1.1125,8.9,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,23.04421266
1648,Serranus tortugarum,40,St. Eustatius,deep,9,m,10.87650602,97.88855418,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,253.4567034
1649,Serranus tortugarum,50,St. Eustatius,deep,60,m,15.20421053,912.2526318,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,2362.038612
1650,Serranus tortugarum,60,Roatan,shallow,1,m,1.893617021,1.893617021,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,4.90302397
1651,Serranus tortugarum,60,St. Eustatius,deep,25,m,6.826086957,170.6521739,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,441.8589874
1652,Serranus tortugarum,70,Bonaire,deep,2,m,2.085070543,4.170141086,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,10.79748517
1653,Serranus tortugarum,70,St. Eustatius,deep,1,m,5.971062422,5.971062422,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,15.46049801
1654,Serranus tortugarum,80,Bonaire,deep,3,m,1.181725224,3.545175672,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,9.179301361
1655,Serranus tortugarum,80,Roatan,shallow,7,m,2.472222222,17.30555555,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,44.80819129
1656,Serranus tortugarum,80,St. Eustatius,deep,18,m,3.768327681,67.82989826,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,175.6277079
1657,Serranus tortugarum,90,St. Eustatius,deep,1,m,1,1,Serranus tortugarum,0.01096,0.006295918,3.05,0.086734694,8,396,6,2.589237378
1658,Sparisoma atomarium,10,Roatan,shallow,1,m,2.225,2.225,Sparisoma atomarium,0.01148,0.006255102,3.07,0.086734694,25,55,18.75,206.7215766
1659,Sparisoma atomarium,20,Roatan,shallow,1,m,1.934782609,1.934782609,Sparisoma atomarium,0.01148,0.006255102,3.07,0.086734694,25,55,18.75,179.7578927
1660,Sparisoma atomarium,40,Roatan,shallow,4,m,1.1125,4.45,Sparisoma atomarium,0.01148,0.006255102,3.07,0.086734694,25,55,18.75,413.4431533
1661,Sparisoma atomarium,60,Roatan,shallow,1,m,1.893617021,1.893617021,Sparisoma atomarium,0.01148,0.006255102,3.07,0.086734694,25,55,18.75,175.9332567
1662,Sparisoma aurofrenatum,10,Roatan,shallow,53,m,2.225,117.925,Sparisoma aurofrenatum,0.01122,0.003678571,3.11,0.071428571,28,20,21,17127.76708
1663,Sparisoma aurofrenatum,20,Roatan,shallow,6,m,1.934782609,11.60869565,Sparisoma aurofrenatum,0.01122,0.003678571,3.11,0.071428571,28,20,21,1686.080435
1664,Sparisoma aurofrenatum,30,Roatan,shallow,9,m,1.034883721,9.313953489,Sparisoma aurofrenatum,0.01122,0.003678571,3.11,0.071428571,28,20,21,1352.785465
1665,Sparisoma aurofrenatum,40,Roatan,shallow,8,m,1.1125,8.9,Sparisoma aurofrenatum,0.01122,0.003678571,3.11,0.071428571,28,20,21,1292.661667
1666,Sparisoma aurofrenatum,40,St. Eustatius,deep,2,m,10.87650602,21.75301204,Sparisoma aurofrenatum,0.01122,0.003678571,3.11,0.071428571,28,20,21,3159.470202
1667,Sparisoma aurofrenatum,50,Roatan,shallow,9,m,1.390625,12.515625,Sparisoma aurofrenatum,0.01122,0.003678571,3.11,0.071428571,28,20,21,1817.805469
1668,Sparisoma aurofrenatum,60,Roatan,shallow,6,m,1.893617021,11.36170213,Sparisoma aurofrenatum,0.01122,0.003678571,3.11,0.071428571,28,20,21,1650.206383
1669,Sparisoma aurofrenatum,70,Roatan,shallow,1,m,2.656716418,2.656716418,Sparisoma aurofrenatum,0.01122,0.003678571,3.11,0.071428571,28,20,21,385.8691542
1670,Sparisoma aurofrenatum,70,St. Eustatius,deep,1,m,5.971062422,5.971062422,Sparisoma aurofrenatum,0.01122,0.003678571,3.11,0.071428571,28,20,21,867.2543261
1671,Sparisoma chrysopterum,10,Roatan,shallow,4,m,2.225,8.9,Sparisoma chrysopterum,0.01096,0.002943878,3.09,0.06122449,46,15,34.5,5508.857832
1672,Sparisoma rubripinne,10,Roatan,shallow,1,m,2.225,2.225,Sparisoma rubripinne,0.00955,0.003239796,3.03,0.071428571,47.8,15,35.85,1090.022698
1673,Sparisoma viride,10,Roatan,shallow,28,m,2.225,62.3,Sparisoma viride,0.01413,0.00372449,3.04,0.06122449,64,50,48,113658.9318
1674,Sparisoma viride,20,Roatan,shallow,6,m,1.934782609,11.60869565,Sparisoma viride,0.01413,0.00372449,3.04,0.06122449,64,50,48,21178.68295
1675,Sparisoma viride,30,Roatan,shallow,2,m,1.034883721,2.069767442,Sparisoma viride,0.01413,0.00372449,3.04,0.06122449,64,50,48,3776.044246
1676,Sparisoma viride,40,Bonaire,deep,1,m,1.139215137,1.139215137,Sparisoma viride,0.01413,0.00372449,3.04,0.06122449,64,50,48,2078.362369
1677,Sparisoma viride,40,Roatan,shallow,1,m,1.1125,1.1125,Sparisoma viride,0.01413,0.00372449,3.04,0.06122449,64,50,48,2029.623782
1678,Sparisoma viride,40,St. Eustatius,deep,2,m,10.87650602,21.75301204,Sparisoma viride,0.01413,0.00372449,3.04,0.06122449,64,50,48,39685.78029
1679,Sparisoma viride,50,Bonaire,deep,1,m,0.999995899,0.999995899,Sparisoma viride,0.01413,0.00372449,3.04,0.06122449,64,50,48,1824.373446
1680,Sparisoma viride,60,Bonaire,deep,1,m,2.016114097,2.016114097,Sparisoma viride,0.01413,0.00372449,3.04,0.06122449,64,50,48,3678.160107
1681,Sparisoma viride,60,Roatan,shallow,1,m,1.893617021,1.893617021,Sparisoma viride,0.01413,0.00372449,3.04,0.06122449,64,50,48,3454.678778
1682,Sphoeroides dorsalis,180,St. Eustatius,deep,1,m,4.174566474,4.174566474,Sphoeroides dorsalis,0.02455,0.014938776,2.9,0.091836735,20,100,15,263.8320358
1683,Sphoeroides dorsalis,200,St. Eustatius,deep,1,m,3.862032086,3.862032086,Sphoeroides dorsalis,0.02455,0.014938776,2.9,0.091836735,20,100,15,244.0799048
1684,Sphoeroides dorsalis,220,St. Eustatius,deep,1,m,5.980952381,5.980952381,Sphoeroides dorsalis,0.02455,0.014938776,2.9,0.091836735,20,100,15,377.9953805
1685,Sphoeroides dorsalis,230,St. Eustatius,deep,1,m,2.26572549,2.26572549,Sphoeroides dorsalis,0.02455,0.014938776,2.9,0.091836735,20,100,15,143.1935441
1686,Sphyraena barracuda,40,Bonaire,deep,1,m,1.139215137,1.139215137,Sphyraena barracuda,0.00871,0.000903061,2.93,0.020408163,200,100,150,23581.49263
1687,Sphyraena barracuda,40,Roatan,shallow,1,m,1.1125,1.1125,Sphyraena barracuda,0.00871,0.000903061,2.93,0.020408163,200,100,150,23028.4954
1688,Sphyraena barracuda,50,St. Eustatius,deep,1,m,15.20421053,15.20421053,Sphyraena barracuda,0.00871,0.000903061,2.93,0.020408163,200,100,150,314723.6785
1689,Sphyraena barracuda,60,Roatan,shallow,1,m,1.893617021,1.893617021,Sphyraena barracuda,0.00871,0.000903061,2.93,0.020408163,200,100,150,39197.43898
1690,Sphyraena barracuda,80,St. Eustatius,deep,1,m,3.768327681,3.768327681,Sphyraena barracuda,0.00871,0.000903061,2.93,0.020408163,200,100,150,78003.52061
1691,Sphyraena barracuda,90,Roatan,shallow,2,m,2.966666667,5.933333334,Sphyraena barracuda,0.00871,0.000903061,2.93,0.020408163,200,100,150,122818.6422
1692,Sphyraena barracuda,100,St. Eustatius,deep,2,m,1.546301253,3.092602506,Sphyraena barracuda,0.00871,0.000903061,2.93,0.020408163,200,100,150,64016.16413
1693,Sphyraena barracuda,120,St. Eustatius,deep,1,m,3.838426787,3.838426787,Sphyraena barracuda,0.00871,0.000903061,2.93,0.020408163,200,100,150,79454.55606
1694,Sphyraena barracuda,160,St. Eustatius,deep,1,m,4.342754059,4.342754059,Sphyraena barracuda,0.00871,0.000903061,2.93,0.020408163,200,100,150,89894.01518
1695,Sphyraenops bairdianus,260,Curacao,deep,4,m,2.855374707,11.42149883,Sphyraenops bairdianus,0.00603,0.004234694,3.12,0.107142857,17,NA,12.75,193.7457516
1696,Sphyraenops bairdianus,280,Curacao,deep,2,m,3.295256757,6.590513514,Sphyraenops bairdianus,0.00603,0.004234694,3.12,0.107142857,17,NA,12.75,111.7965351
1697,Stegastes diencaeus,10,Roatan,shallow,105,m,2.225,233.625,Stegastes diencaeus,0.0195,0.011188776,2.99,0.086734694,12.5,45,9.375,3670.692819
1698,Stegastes partitus,10,Roatan,shallow,133,m,2.225,295.925,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,1884.014466
1699,Stegastes partitus,20,Roatan,shallow,36,m,1.934782609,69.65217392,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,443.4424373
1700,Stegastes partitus,30,Roatan,shallow,9,m,1.034883721,9.313953489,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,59.29753521
1701,Stegastes partitus,40,Bonaire,deep,25,m,1.139215137,28.48037843,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,181.3210947
1702,Stegastes partitus,40,Curacao,deep,19,m,1.139215137,21.6450876,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,137.804032
1703,Stegastes partitus,40,Roatan,shallow,32,m,1.1125,35.6,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,226.6483568
1704,Stegastes partitus,40,St. Eustatius,deep,44,m,10.87650602,478.5662649,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,3046.804988
1705,Stegastes partitus,50,Bonaire,deep,45,m,0.999995899,44.99981546,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,286.4925345
1706,Stegastes partitus,50,Curacao,deep,18,m,0.999995899,17.99992618,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,114.5970138
1707,Stegastes partitus,50,Roatan,shallow,5,m,1.390625,6.953125,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,44.26725719
1708,Stegastes partitus,50,St. Eustatius,deep,210,m,15.20421053,3192.884211,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,20327.58314
1709,Stegastes partitus,60,Bonaire,deep,23,m,2.016114097,46.37062423,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,295.2198254
1710,Stegastes partitus,60,Curacao,deep,5,m,2.016114097,10.08057049,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,64.17822292
1711,Stegastes partitus,60,Roatan,shallow,1,m,1.893617021,1.893617021,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,12.05576366
1712,Stegastes partitus,70,Bonaire,deep,3,m,2.085070543,6.255211629,Stegastes partitus,0.01479,0.006714286,3.01,0.086734694,10,100,7.5,39.82397295
1713,Stegastes planifrons,10,Roatan,shallow,183,m,2.225,407.175,Stegastes planifrons,0.02138,0.007755102,2.96,0.076530612,13,30,9.75,7366.182397
1714,Stegastes planifrons,20,Roatan,shallow,9,m,1.934782609,17.41304348,Stegastes planifrons,0.02138,0.007755102,2.96,0.076530612,13,30,9.75,315.0184917
1715,Stegastes variabilis,10,Roatan,shallow,2,m,2.225,4.45,Stegastes variabilis,0.01698,0.006229592,2.99,0.076530612,12.5,30,9.375,60.8824069
1716,Stegastes variabilis,20,Roatan,shallow,15,m,1.934782609,29.02173914,Stegastes variabilis,0.01698,0.006229592,2.99,0.076530612,12.5,30,9.375,397.0591755
1717,Stegastes variabilis,30,Roatan,shallow,7,m,1.034883721,7.244186047,Stegastes variabilis,0.01698,0.006229592,2.99,0.076530612,12.5,30,9.375,99.11089496
1718,Stegastes viride,10,Roatan,shallow,1,m,2.225,2.225,Sparisoma viride,0.01413,0.00372449,3.04,0.06122449,64,50,48,4059.247565
1719,Stegastes xanthurus,30,Roatan,shallow,3,m,1.034883721,3.104651163,Stegastes xanthurus,0.02089,0.007744898,2.96,0.076530612,12.20285714,NA,9.152142857,45.50495717
1720,Stegastes xanthurus,40,Roatan,shallow,1,m,1.1125,1.1125,Stegastes xanthurus,0.02089,0.007744898,2.96,0.076530612,12.20285714,NA,9.152142857,16.30594298
1721,Syacium gunteri,170,Bonaire,deep,1,m,1.172632844,1.172632844,Syacium gunteri,0.00724,0.003387755,3.09,0.086734694,20,95,15,36.56138261
1722,Symphysanodon berryi,120,Curacao,deep,1,m,1.127104229,1.127104229,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,5.587954864
1723,Symphysanodon berryi,150,Curacao,deep,1,m,1.188927353,1.188927353,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,5.894461412
1724,Symphysanodon berryi,160,Curacao,deep,5,m,1.212877394,6.06438697,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,30.06600436
1725,Symphysanodon berryi,180,Curacao,deep,3,m,1.724533239,5.173599717,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,25.64966128
1726,Symphysanodon berryi,190,Curacao,deep,5,m,1.643187332,8.21593666,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,40.73295268
1727,Symphysanodon berryi,200,Curacao,deep,7,m,1.203301258,8.423108806,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,41.76007029
1728,Symphysanodon berryi,200,Roatan,shallow,5,m,1.369230769,6.846153845,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,33.94184645
1729,Symphysanodon berryi,210,Curacao,deep,10,m,1.454078712,14.54078712,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,72.09028236
1730,Symphysanodon berryi,220,Curacao,deep,14,m,1.136560242,15.91184339,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,78.8877021
1731,Symphysanodon berryi,220,Roatan,shallow,1,m,1.854166667,1.854166667,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,9.192583418
1732,Symphysanodon berryi,230,Curacao,deep,20,m,1.644295347,32.88590694,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,163.041677
1733,Symphysanodon berryi,230,Roatan,shallow,1,m,1.589285714,1.589285714,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,7.879357212
1734,Symphysanodon berryi,230,St. Eustatius,deep,1,m,2.26572549,2.26572549,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,11.23300884
1735,Symphysanodon berryi,240,Curacao,deep,14,m,2.350351807,32.9049253,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,163.1359662
1736,Symphysanodon berryi,250,Curacao,deep,14,m,3.051927409,42.72698373,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,211.8317458
1737,Symphysanodon berryi,250,Roatan,shallow,13,m,1.034883721,13.45348837,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,66.69967502
1738,Symphysanodon berryi,260,Curacao,deep,4,m,2.855374707,11.42149883,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,56.62548173
1739,Symphysanodon berryi,260,Roatan,shallow,20,m,1.126582278,22.53164556,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,111.7073427
1740,Symphysanodon berryi,270,Curacao,deep,3,m,3.382094313,10.14628294,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,50.30321921
1741,Symphysanodon berryi,270,Roatan,shallow,1,m,1,1,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,4.957797797
1742,Symphysanodon berryi,270,St. Eustatius,deep,1,m,18.23737374,18.23737374,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,90.41721136
1743,Symphysanodon berryi,280,Curacao,deep,2,m,3.295256757,6.590513514,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,32.67443338
1744,Symphysanodon berryi,280,Roatan,shallow,1,m,2.022727273,2.022727273,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,10.02827282
1745,Symphysanodon berryi,290,Curacao,deep,14,m,4.077742475,57.08839465,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,283.0327173
1746,Symphysanodon berryi,290,Roatan,shallow,2,m,1.308823529,2.617647058,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,12.97776482
1747,Symphysanodon berryi,300,Roatan,shallow,1,m,2.617647059,2.617647059,Symphysanodon berryi,0.00407,0.003260204,3.12,0.117346939,13,476,9.75,12.97776482
1748,Symphysanodon octoactinus,140,Curacao,deep,1,m,1.365335946,1.365335946,Symphysanodon octoactinus,0.01,0.015852041,3.04,0.117346939,13,640,9.75,13.86160618
1749,Symphysanodon octoactinus,150,Bonaire,deep,6,m,1.188927353,7.133564118,Symphysanodon octoactinus,0.01,0.015852041,3.04,0.117346939,13,640,9.75,72.42368207
1750,Symphysanodon octoactinus,150,Curacao,deep,10,m,1.188927353,11.88927353,Symphysanodon octoactinus,0.01,0.015852041,3.04,0.117346939,13,640,9.75,120.7061368
1751,Symphysanodon octoactinus,160,Bonaire,deep,8,m,1.212877394,9.703019152,Symphysanodon octoactinus,0.01,0.015852041,3.04,0.117346939,13,640,9.75,98.51013638
